event_date,event_name,fighter1,fighter2,winner,round_,time,win_method_finish,win_method_type
December 17 2016,UFC Fight Night: VanZant vs. Waterson,Urijah Faber,Brad Pickett,Urijah Faber,3,5.0,22,8
December 17 2016,UFC Fight Night: VanZant vs. Waterson,Mike Perry,Alan Jouban,Alan Jouban,3,5.0,22,8
December 17 2016,UFC Fight Night: VanZant vs. Waterson,Paul Craig,Henrique da Silva,Paul Craig,2,1.59,3,7
December 17 2016,UFC Fight Night: VanZant vs. Waterson,Cole Miller,Mizuto Hirota,Mizuto Hirota,3,5.0,22,8
December 17 2016,UFC Fight Night: VanZant vs. Waterson,Colby Covington,Bryan Barberena,Colby Covington,3,5.0,22,8
December 17 2016,UFC Fight Night: VanZant vs. Waterson,James Moontasri,Alex Morono,Alex Morono,3,5.0,22,8
December 17 2016,UFC Fight Night: VanZant vs. Waterson,Josh Emmett,Scott Holtzman,Josh Emmett,3,5.0,22,8
December 17 2016,UFC Fight Night: VanZant vs. Waterson,Irene Aldana,Leslie Smith,Leslie Smith,3,5.0,22,8
December 17 2016,UFC Fight Night: VanZant vs. Waterson,Eddie Wineland,Takeya Mizugaki,Eddie Wineland,1,3.04,31,2
December 17 2016,UFC Fight Night: VanZant vs. Waterson,Fredy Serrano,Hector Sandoval,Hector Sandoval,3,5.0,22,8
December 17 2016,UFC Fight Night: VanZant vs. Waterson,Sultan Aliev,Bojan Velickovic,Sultan Aliev,3,5.0,22,6
December 30 2016,UFC 207: Nunes vs. Rousey,Ronda Rousey,Amanda Nunes,Amanda Nunes,1,0.48,31,2
December 30 2016,UFC 207: Nunes vs. Rousey,Cody Garbrandt,Dominick Cruz,Cody Garbrandt,5,5.0,22,8
December 30 2016,UFC 207: Nunes vs. Rousey,John Lineker,TJ Dillashaw,TJ Dillashaw,3,5.0,22,8
December 30 2016,UFC 207: Nunes vs. Rousey,Dong Hyun Kim,Tarec Saffiedine,Dong Hyun Kim,3,5.0,22,6
December 30 2016,UFC 207: Nunes vs. Rousey,Louis Smolka,Ray Borg,Ray Borg,3,5.0,22,8
December 30 2016,UFC 207: Nunes vs. Rousey,Neil Magny,Johny Hendricks,Neil Magny,3,5.0,22,8
December 30 2016,UFC 207: Nunes vs. Rousey,Marvin Vettori,Antonio Carlos Junior,Antonio Carlos Junior,3,5.0,22,8
December 30 2016,UFC 207: Nunes vs. Rousey,Alex Garcia,Mike Pyle,Alex Garcia,1,3.34,30,2
December 30 2016,UFC 207: Nunes vs. Rousey,Brandon Thatch,Niko Price,Niko Price,1,4.3,2,7
December 30 2016,UFC 207: Nunes vs. Rousey,Alex Oliveira,Tim Means,Alex Oliveira,1,3.33,22,0
January 15 2017,UFC Fight Night: Rodriguez vs. Penn,BJ Penn,Yair Rodriguez,Yair Rodriguez,2,0.24,31,2
January 15 2017,UFC Fight Night: Rodriguez vs. Penn,Joe Lauzon,Marcin Held,Joe Lauzon,3,5.0,22,6
January 15 2017,UFC Fight Night: Rodriguez vs. Penn,Court McGee,Ben Saunders,Ben Saunders,3,5.0,22,8
January 15 2017,UFC Fight Night: Rodriguez vs. Penn,Sergio Pettis,John Moraga,Sergio Pettis,3,5.0,22,8
January 15 2017,UFC Fight Night: Rodriguez vs. Penn,Devin Powell,Drakkar Klose,Drakkar Klose,3,5.0,22,8
January 15 2017,UFC Fight Night: Rodriguez vs. Penn,Augusto Mendes,Frankie Saenz,Augusto Mendes,3,5.0,22,6
January 15 2017,UFC Fight Night: Rodriguez vs. Penn,Viktor Pesta,Aleksei Oleinik,Aleksei Oleinik,1,2.57,27,7
January 15 2017,UFC Fight Night: Rodriguez vs. Penn,Anthony Rocco Martin,Alex White,Anthony Rocco Martin,3,5.0,22,8
January 15 2017,UFC Fight Night: Rodriguez vs. Penn,Jocelyn Jones-Lybarger,Nina Ansaroff,Nina Ansaroff,3,3.39,32,7
January 15 2017,UFC Fight Night: Rodriguez vs. Penn,Walt Harris,Chase Sherman,Walt Harris,2,2.41,19,2
January 15 2017,UFC Fight Night: Rodriguez vs. Penn,Bojan Mihajlovic,Joachim Christensen,Joachim Christensen,3,2.05,31,2
January 15 2017,UFC Fight Night: Rodriguez vs. Penn,Cyril Asker,Dmitrii Smoliakov,Cyril Asker,1,2.41,31,2
January 28 2017,UFC Fight Night: Shevchenko vs. Pena,Julianna Pena,Valentina Shevchenko,Valentina Shevchenko,2,4.29,3,7
January 28 2017,UFC Fight Night: Shevchenko vs. Pena,Jorge Masvidal,Donald Cerrone,Jorge Masvidal,2,1.0,31,2
January 28 2017,UFC Fight Night: Shevchenko vs. Pena,Andrei Arlovski,Francis Ngannou,Francis Ngannou,1,1.32,30,2
January 28 2017,UFC Fight Night: Shevchenko vs. Pena,Jason Knight,Alex Caceres,Jason Knight,2,4.21,32,7
January 28 2017,UFC Fight Night: Shevchenko vs. Pena,Nate Marquardt,Sam Alvey,Sam Alvey,3,5.0,22,8
January 28 2017,UFC Fight Night: Shevchenko vs. Pena,Raphael Assuncao,Aljamain Sterling,Raphael Assuncao,3,5.0,22,6
January 28 2017,UFC Fight Night: Shevchenko vs. Pena,Bobby Nash,Jingliang Li,Jingliang Li,2,4.45,30,2
January 28 2017,UFC Fight Night: Shevchenko vs. Pena,Jordan Johnson,Henrique da Silva,Jordan Johnson,3,5.0,22,8
January 28 2017,UFC Fight Night: Shevchenko vs. Pena,Alessio Di Chirico,Eric Spicely,Eric Spicely,1,2.14,37,7
January 28 2017,UFC Fight Night: Shevchenko vs. Pena,Marcos Rogerio de Lima,Jeremy Kimball,Marcos Rogerio de Lima,1,2.27,31,2
January 28 2017,UFC Fight Night: Shevchenko vs. Pena,Eric Shelton,Alexandre Pantoja,Alexandre Pantoja,3,5.0,22,6
January 28 2017,UFC Fight Night: Shevchenko vs. Pena,Jason Gonzalez,JC Cottrell,Jason Gonzalez,1,3.54,4,7
February 04 2017,UFC Fight Night: Bermudez vs. The Korean Zombie,Dennis Bermudez,Chan Sung Jung,Chan Sung Jung,1,2.29,30,2
February 04 2017,UFC Fight Night: Bermudez vs. The Korean Zombie,Felice Herrig,Alexa Grasso,Felice Herrig,3,5.0,22,8
February 04 2017,UFC Fight Night: Bermudez vs. The Korean Zombie,Abel Trujillo,James Vick,James Vick,3,0.49,4,7
February 04 2017,UFC Fight Night: Bermudez vs. The Korean Zombie,Volkan Oezdemir,Ovince Saint Preux,Volkan Oezdemir,3,5.0,22,6
February 04 2017,UFC Fight Night: Bermudez vs. The Korean Zombie,Anthony Hamilton,Marcel Fortuna,Marcel Fortuna,1,3.1,30,2
February 04 2017,UFC Fight Night: Bermudez vs. The Korean Zombie,Jessica Andrade,Angela Hill,Jessica Andrade,3,5.0,22,8
February 04 2017,UFC Fight Night: Bermudez vs. The Korean Zombie,Curtis Blaydes,Adam Milstead,Adam Milstead,2,0.59,22,5
February 04 2017,UFC Fight Night: Bermudez vs. The Korean Zombie,Chas Skelly,Chris Gruetzemacher,Chas Skelly,2,2.01,32,7
February 04 2017,UFC Fight Night: Bermudez vs. The Korean Zombie,Michinori Tanaka,Ricardo Ramos,Ricardo Ramos,3,5.0,22,8
February 04 2017,UFC Fight Night: Bermudez vs. The Korean Zombie,Tecia Torres,Bec Rawlings,Tecia Torres,3,5.0,22,8
February 04 2017,UFC Fight Night: Bermudez vs. The Korean Zombie,Niko Price,Alex Morono,Alex Morono,2,5.0,30,5
February 04 2017,UFC Fight Night: Bermudez vs. The Korean Zombie,Khalil Rountree Jr.,Daniel Jolly,Khalil Rountree Jr.,1,0.52,21,2
February 11 2017,UFC 208: Holm vs. De Randamie,Holly Holm,Germaine de Randamie,Germaine de Randamie,5,5.0,22,8
February 11 2017,UFC 208: Holm vs. De Randamie,Anderson Silva,Derek Brunson,Anderson Silva,3,5.0,22,8
February 11 2017,UFC 208: Holm vs. De Randamie,Tim Boetsch,Jacare Souza,Jacare Souza,1,3.41,18,7
February 11 2017,UFC 208: Holm vs. De Randamie,Glover Teixeira,Jared Cannonier,Glover Teixeira,3,5.0,22,8
February 11 2017,UFC 208: Holm vs. De Randamie,Jim Miller,Dustin Poirier,Dustin Poirier,3,5.0,22,3
February 11 2017,UFC 208: Holm vs. De Randamie,Belal Muhammad,Randy Brown,Belal Muhammad,3,5.0,22,8
February 11 2017,UFC 208: Holm vs. De Randamie,Ulka Sasaki,Wilson Reis,Wilson Reis,3,5.0,22,8
February 11 2017,UFC 208: Holm vs. De Randamie,Islam Makhachev,Nik Lentz,Islam Makhachev,3,5.0,22,8
February 11 2017,UFC 208: Holm vs. De Randamie,Phillipe Nover,Rick Glenn,Rick Glenn,3,5.0,22,6
February 11 2017,UFC 208: Holm vs. De Randamie,Ryan LaFlare,Roan Carneiro,Ryan LaFlare,3,5.0,22,8
February 19 2017,UFC Fight Night: Lewis vs. Browne,Travis Browne,Derrick Lewis,Derrick Lewis,2,3.12,30,2
February 19 2017,UFC Fight Night: Lewis vs. Browne,Johny Hendricks,Hector Lombard,Johny Hendricks,3,5.0,22,8
February 19 2017,UFC Fight Night: Lewis vs. Browne,Sam Sicilia,Gavin Tucker,Gavin Tucker,3,5.0,22,8
February 19 2017,UFC Fight Night: Lewis vs. Browne,Elias Theodorou,Cezar Ferreira,Elias Theodorou,3,5.0,22,8
February 19 2017,UFC Fight Night: Lewis vs. Browne,Gina Mazany,Sara McMann,Sara McMann,1,1.14,2,7
February 19 2017,UFC Fight Night: Lewis vs. Browne,Paul Felder,Alessandro Ricci,Paul Felder,1,4.44,5,2
February 19 2017,UFC Fight Night: Lewis vs. Browne,Nordine Taleb,Santiago Ponzinibbio,Santiago Ponzinibbio,3,5.0,22,8
February 19 2017,UFC Fight Night: Lewis vs. Browne,Randa Markos,Carla Esparza,Randa Markos,3,5.0,22,6
February 19 2017,UFC Fight Night: Lewis vs. Browne,Reginaldo Vieira,Aiemann Zahabi,Aiemann Zahabi,3,5.0,22,8
February 19 2017,UFC Fight Night: Lewis vs. Browne,Thiago Santos,Jack Marshman,Thiago Santos,2,2.21,16,2
February 19 2017,UFC Fight Night: Lewis vs. Browne,Ryan Janes,Gerald Meerschaert,Gerald Meerschaert,1,1.34,3,7
March 11 2017,UFC Fight Night: Belfort vs. Gastelum,Vitor Belfort,Kelvin Gastelum,Vitor Belfort,1,3.52,30,5
March 11 2017,UFC Fight Night: Belfort vs. Gastelum,Gian Villante,Mauricio Rua,Mauricio Rua,3,0.59,30,2
March 11 2017,UFC Fight Night: Belfort vs. Gastelum,Edson Barboza,Beneil Dariush,Edson Barboza,2,3.35,7,2
March 11 2017,UFC Fight Night: Belfort vs. Gastelum,Jussier Formiga,Ray Borg,Ray Borg,3,5.0,22,8
March 11 2017,UFC Fight Night: Belfort vs. Gastelum,Bethe Correia,Marion Reneau,Bethe Correia,3,5.0,22,3
March 11 2017,UFC Fight Night: Belfort vs. Gastelum,Tim Means,Alex Oliveira,Alex Oliveira,2,2.38,32,7
March 11 2017,UFC Fight Night: Belfort vs. Gastelum,Kevin Lee,Francisco Trinaldo,Kevin Lee,2,3.12,32,7
March 11 2017,UFC Fight Night: Belfort vs. Gastelum,Davi Ramos,Sergio Moraes,Sergio Moraes,3,5.0,22,8
March 11 2017,UFC Fight Night: Belfort vs. Gastelum,Joe Soto,Rani Yahya,Joe Soto,3,5.0,22,8
March 11 2017,UFC Fight Night: Belfort vs. Gastelum,Joshua Burkman,Michel Prazeres,Michel Prazeres,1,1.42,24,7
March 11 2017,UFC Fight Night: Belfort vs. Gastelum,Jeremy Kennedy,Rony Jason,Jeremy Kennedy,3,5.0,22,8
March 11 2017,UFC Fight Night: Belfort vs. Gastelum,Garreth McLellan,Paulo Costa,Paulo Costa,1,1.17,30,2
March 18 2017,UFC Fight Night: Manuwa vs. Anderson,Jimi Manuwa,Corey Anderson,Jimi Manuwa,1,3.05,30,2
March 18 2017,UFC Fight Night: Manuwa vs. Anderson,Alan Jouban,Gunnar Nelson,Gunnar Nelson,2,0.46,10,7
March 18 2017,UFC Fight Night: Manuwa vs. Anderson,Marlon Vera,Brad Pickett,Marlon Vera,3,3.5,16,2
March 18 2017,UFC Fight Night: Manuwa vs. Anderson,Makwan Amirkhani,Arnold Allen,Arnold Allen,3,5.0,22,6
March 18 2017,UFC Fight Night: Manuwa vs. Anderson,Joe Duffy,Reza Madadi,Joe Duffy,3,5.0,22,8
March 18 2017,UFC Fight Night: Manuwa vs. Anderson,Darren Stewart,Francimar Barroso,Francimar Barroso,3,5.0,22,8
March 18 2017,UFC Fight Night: Manuwa vs. Anderson,Tim Johnson,Daniel Omielanczuk,Tim Johnson,3,5.0,22,6
March 18 2017,UFC Fight Night: Manuwa vs. Anderson,Vicente Luque,Leon Edwards,Leon Edwards,3,5.0,22,8
March 18 2017,UFC Fight Night: Manuwa vs. Anderson,Marc Diakiese,Teemu Packalen,Marc Diakiese,1,0.3,30,2
March 18 2017,UFC Fight Night: Manuwa vs. Anderson,Scott Askham,Bradley Scott,Bradley Scott,3,5.0,22,6
March 18 2017,UFC Fight Night: Manuwa vs. Anderson,Lina Lansberg,Lucie Pudilova,Lina Lansberg,3,5.0,22,8
April 08 2017,UFC 210: Cormier vs. Johnson 2,Anthony Johnson,Daniel Cormier,Daniel Cormier,2,3.37,32,7
April 08 2017,UFC 210: Cormier vs. Johnson 2,Gegard Mousasi,Chris Weidman,Gegard Mousasi,2,3.13,19,2
April 08 2017,UFC 210: Cormier vs. Johnson 2,Pearl Gonzalez,Cynthia Calvillo,Cynthia Calvillo,3,3.45,32,7
April 08 2017,UFC 210: Cormier vs. Johnson 2,Thiago Alves,Patrick Cote,Thiago Alves,3,5.0,22,8
April 08 2017,UFC 210: Cormier vs. Johnson 2,Will Brooks,Charles Oliveira,Charles Oliveira,1,2.3,32,7
April 08 2017,UFC 210: Cormier vs. Johnson 2,Myles Jury,Mike de la Torre,Myles Jury,1,3.3,31,2
April 08 2017,UFC 210: Cormier vs. Johnson 2,Sean Strickland,Kamaru Usman,Kamaru Usman,3,5.0,22,8
April 08 2017,UFC 210: Cormier vs. Johnson 2,Shane Burgos,Charles Rosa,Shane Burgos,3,1.59,30,2
April 08 2017,UFC 210: Cormier vs. Johnson 2,Jan Blachowicz,Patrick Cummins,Patrick Cummins,3,5.0,22,8
April 08 2017,UFC 210: Cormier vs. Johnson 2,Gregor Gillespie,Andrew Holbrook,Gregor Gillespie,1,0.21,30,2
April 08 2017,UFC 210: Cormier vs. Johnson 2,Josh Emmett,Desmond Green,Desmond Green,3,5.0,22,6
April 08 2017,UFC 210: Cormier vs. Johnson 2,Katlyn Chookagian,Irene Aldana,Katlyn Chookagian,3,5.0,22,6
April 08 2017,UFC 210: Cormier vs. Johnson 2,Jenel Lausa,Magomed Bibulatov,Magomed Bibulatov,3,5.0,22,8
April 15 2017,UFC Fight Night: Johnson vs. Reis,Demetrious Johnson,Wilson Reis,Demetrious Johnson,3,4.49,3,7
April 15 2017,UFC Fight Night: Johnson vs. Reis,Michelle Waterson,Rose Namajunas,Rose Namajunas,2,2.47,32,7
April 15 2017,UFC Fight Night: Johnson vs. Reis,Robert Whittaker,Jacare Souza,Robert Whittaker,2,3.28,16,2
April 15 2017,UFC Fight Night: Johnson vs. Reis,Jeremy Stephens,Renato Moicano,Renato Moicano,3,5.0,22,6
April 15 2017,UFC Fight Night: Johnson vs. Reis,Alexander Volkov,Roy Nelson,Alexander Volkov,3,5.0,22,8
April 15 2017,UFC Fight Night: Johnson vs. Reis,Patrick Williams,Tom Duquesnoy,Tom Duquesnoy,2,0.28,6,2
April 15 2017,UFC Fight Night: Johnson vs. Reis,Rashid Magomedov,Bobby Green,Rashid Magomedov,3,5.0,22,6
April 15 2017,UFC Fight Night: Johnson vs. Reis,Louis Smolka,Tim Elliott,Tim Elliott,3,5.0,22,8
April 15 2017,UFC Fight Night: Johnson vs. Reis,Aljamain Sterling,Augusto Mendes,Aljamain Sterling,3,5.0,22,8
April 15 2017,UFC Fight Night: Johnson vs. Reis,Jake Collier,Devin Clark,Devin Clark,3,5.0,22,8
April 15 2017,UFC Fight Night: Johnson vs. Reis,Anthony Smith,Andrew Sanchez,Anthony Smith,3,3.52,16,2
April 15 2017,UFC Fight Night: Johnson vs. Reis,Nathan Coy,Zak Cummings,Zak Cummings,1,4.21,10,7
April 15 2017,UFC Fight Night: Johnson vs. Reis,Ketlen Vieira,Ashlee Evans-Smith,Ketlen Vieira,3,5.0,22,8
April 22 2017,UFC Fight Night: Swanson vs. Lobov,Artem Lobov,Cub Swanson,Cub Swanson,5,5.0,22,8
April 22 2017,UFC Fight Night: Swanson vs. Lobov,Al Iaquinta,Diego Sanchez,Al Iaquinta,1,1.38,30,2
April 22 2017,UFC Fight Night: Swanson vs. Lobov,Marcos Rogerio de Lima,Ovince Saint Preux,Ovince Saint Preux,2,2.11,27,7
April 22 2017,UFC Fight Night: Swanson vs. Lobov,John Dodson,Eddie Wineland,John Dodson,3,5.0,22,8
April 22 2017,UFC Fight Night: Swanson vs. Lobov,Joe Lauzon,Stevie Ray,Stevie Ray,3,5.0,22,3
April 22 2017,UFC Fight Night: Swanson vs. Lobov,Mike Perry,Jake Ellenberger,Mike Perry,2,1.05,5,2
April 22 2017,UFC Fight Night: Swanson vs. Lobov,Sam Alvey,Thales Leites,Thales Leites,3,5.0,22,8
April 22 2017,UFC Fight Night: Swanson vs. Lobov,Brandon Moreno,Dustin Ortiz,Brandon Moreno,2,4.06,32,7
April 22 2017,UFC Fight Night: Swanson vs. Lobov,Michael McBride,Scott Holtzman,Scott Holtzman,3,5.0,22,8
April 22 2017,UFC Fight Night: Swanson vs. Lobov,Danielle Taylor,Jessica Penne,Danielle Taylor,3,5.0,22,8
April 22 2017,UFC Fight Night: Swanson vs. Lobov,Cindy Dandois,Alexis Davis,Alexis Davis,3,5.0,22,8
April 22 2017,UFC Fight Night: Swanson vs. Lobov,Bryan Barberena,Joe Proctor,Bryan Barberena,1,3.3,30,2
April 22 2017,UFC Fight Night: Swanson vs. Lobov,Matt Schnell,Hector Sandoval,Hector Sandoval,1,4.24,30,2
May 13 2017,UFC 211: Miocic vs. Dos Santos,Stipe Miocic,Junior Dos Santos,Stipe Miocic,1,2.22,30,2
May 13 2017,UFC 211: Miocic vs. Dos Santos,Jessica Andrade,Joanna Jedrzejczyk,Joanna Jedrzejczyk,5,5.0,22,8
May 13 2017,UFC 211: Miocic vs. Dos Santos,Demian Maia,Jorge Masvidal,Demian Maia,3,5.0,22,6
May 13 2017,UFC 211: Miocic vs. Dos Santos,Yair Rodriguez,Frankie Edgar,Frankie Edgar,2,5.0,22,2
May 13 2017,UFC 211: Miocic vs. Dos Santos,David Branch,Krzysztof Jotko,David Branch,3,5.0,22,6
May 13 2017,UFC 211: Miocic vs. Dos Santos,Dustin Poirier,Eddie Alvarez,Eddie Alvarez,2,4.02,22,0
May 13 2017,UFC 211: Miocic vs. Dos Santos,Jason Knight,Chas Skelly,Jason Knight,3,0.39,30,2
May 13 2017,UFC 211: Miocic vs. Dos Santos,Rashad Coulter,Chase Sherman,Chase Sherman,2,3.36,5,2
May 13 2017,UFC 211: Miocic vs. Dos Santos,James Vick,Polo Reyes,James Vick,1,2.39,30,2
May 13 2017,UFC 211: Miocic vs. Dos Santos,Jessica Aguilar,Cortney Casey,Cortney Casey,3,5.0,22,8
May 13 2017,UFC 211: Miocic vs. Dos Santos,Enrique Barzola,Gabriel Benitez,Enrique Barzola,3,5.0,22,8
May 13 2017,UFC 211: Miocic vs. Dos Santos,Joachim Christensen,Gadzhimurad Antigulov,Gadzhimurad Antigulov,1,2.21,32,7
May 28 2017,UFC Fight Night: Gustafsson vs. Teixeira,Alexander Gustafsson,Glover Teixeira,Alexander Gustafsson,5,1.07,31,2
May 28 2017,UFC Fight Night: Gustafsson vs. Teixeira,Misha Cirkunov,Volkan Oezdemir,Volkan Oezdemir,1,0.28,30,2
May 28 2017,UFC Fight Night: Gustafsson vs. Teixeira,Peter Sobotta,Ben Saunders,Peter Sobotta,2,2.29,19,2
May 28 2017,UFC Fight Night: Gustafsson vs. Teixeira,Abdul Razak Alhassan,Omari Akhmedov,Omari Akhmedov,3,5.0,22,6
May 28 2017,UFC Fight Night: Gustafsson vs. Teixeira,Nordine Taleb,Oliver Enkamp,Nordine Taleb,3,5.0,22,8
May 28 2017,UFC Fight Night: Gustafsson vs. Teixeira,Alex Nicholson,Jack Hermansson,Jack Hermansson,1,2.0,31,2
May 28 2017,UFC Fight Night: Gustafsson vs. Teixeira,Pedro Munhoz,Damian Stasiak,Pedro Munhoz,3,5.0,22,8
May 28 2017,UFC Fight Night: Gustafsson vs. Teixeira,Chris Camozzi,Trevor Smith,Trevor Smith,3,5.0,22,8
May 28 2017,UFC Fight Night: Gustafsson vs. Teixeira,Joaquim Silva,Reza Madadi,Joaquim Silva,3,5.0,22,6
May 28 2017,UFC Fight Night: Gustafsson vs. Teixeira,Nico Musoke,Bojan Velickovic,Bojan Velickovic,3,4.37,30,2
May 28 2017,UFC Fight Night: Gustafsson vs. Teixeira,Darren Till,Jessin Ayari,Darren Till,3,5.0,22,8
May 28 2017,UFC Fight Night: Gustafsson vs. Teixeira,Marcin Held,Damir Hadzovic,Damir Hadzovic,3,0.07,19,2
June 03 2017,UFC 212: Aldo vs. Holloway,Max Holloway,Jose Aldo,Max Holloway,3,4.13,31,2
June 03 2017,UFC 212: Aldo vs. Holloway,Karolina Kowalkiewicz,Claudia Gadelha,Claudia Gadelha,1,3.03,32,7
June 03 2017,UFC 212: Aldo vs. Holloway,Vitor Belfort,Nate Marquardt,Vitor Belfort,3,5.0,22,8
June 03 2017,UFC 212: Aldo vs. Holloway,Oluwale Bamgbose,Paulo Costa,Paulo Costa,2,1.06,31,2
June 03 2017,UFC 212: Aldo vs. Holloway,Yancy Medeiros,Erick Silva,Yancy Medeiros,2,2.01,30,2
June 03 2017,UFC 212: Aldo vs. Holloway,Marlon Moraes,Raphael Assuncao,Raphael Assuncao,3,5.0,22,6
June 03 2017,UFC 212: Aldo vs. Holloway,Antonio Carlos Junior,Eric Spicely,Antonio Carlos Junior,2,3.49,32,7
June 03 2017,UFC 212: Aldo vs. Holloway,Johnny Eduardo,Matthew Lopez,Matthew Lopez,1,2.57,31,2
June 03 2017,UFC 212: Aldo vs. Holloway,Brian Kelleher,Iuri Alcantara,Brian Kelleher,1,1.48,10,7
June 03 2017,UFC 212: Aldo vs. Holloway,Jamie Moyle,Viviane Pereira,Viviane Pereira,3,5.0,22,8
June 03 2017,UFC 212: Aldo vs. Holloway,Luan Chagas,Jimmy Wallhead,Luan Chagas,2,4.48,32,7
June 03 2017,UFC 212: Aldo vs. Holloway,Marco Beltran,Deiveson Figueiredo,Deiveson Figueiredo,2,5.0,22,2
June 10 2017,UFC Fight Night: Lewis vs. Hunt,Mark Hunt,Derrick Lewis,Mark Hunt,4,3.51,31,2
June 10 2017,UFC Fight Night: Lewis vs. Hunt,Daniel Kelly,Derek Brunson,Derek Brunson,1,1.16,30,2
June 10 2017,UFC Fight Night: Lewis vs. Hunt,Dan Hooker,Ross Pearson,Dan Hooker,2,3.02,19,2
June 10 2017,UFC Fight Night: Lewis vs. Hunt,Henrique da Silva,Ion Cutelaba,Ion Cutelaba,1,0.22,30,2
June 10 2017,UFC Fight Night: Lewis vs. Hunt,Ben Nguyen,Tim Elliott,Ben Nguyen,1,0.49,32,7
June 10 2017,UFC Fight Night: Lewis vs. Hunt,Mizuto Hirota,Alexander Volkanovski,Alexander Volkanovski,3,5.0,22,8
June 10 2017,UFC Fight Night: Lewis vs. Hunt,Vinc Pichel,Damien Brown,Vinc Pichel,1,3.37,30,2
June 10 2017,UFC Fight Night: Lewis vs. Hunt,Dominique Steele,Luke Jumeau,Luke Jumeau,3,5.0,22,8
June 10 2017,UFC Fight Night: Lewis vs. Hunt,John Moraga,Ashkan Mokhtarian,John Moraga,3,5.0,22,8
June 10 2017,UFC Fight Night: Lewis vs. Hunt,Kiichi Kunimoto,Zak Ottow,Zak Ottow,3,5.0,22,6
June 10 2017,UFC Fight Night: Lewis vs. Hunt,JJ Aldrich,Chanmi Jeon,JJ Aldrich,3,5.0,22,8
June 17 2017,UFC Fight Night: Holm vs. Correia,Bethe Correia,Holly Holm,Holly Holm,3,1.09,16,2
June 17 2017,UFC Fight Night: Holm vs. Correia,Marcin Tybura,Andrei Arlovski,Marcin Tybura,3,5.0,22,8
June 17 2017,UFC Fight Night: Holm vs. Correia,Dong Hyun Kim,Colby Covington,Colby Covington,3,5.0,22,8
June 17 2017,UFC Fight Night: Holm vs. Correia,Rafael Dos Anjos,Tarec Saffiedine,Rafael Dos Anjos,3,5.0,22,8
June 17 2017,UFC Fight Night: Holm vs. Correia,Takanori Gomi,Jon Tuck,Jon Tuck,1,1.12,32,7
June 17 2017,UFC Fight Night: Holm vs. Correia,Walt Harris,Cyril Asker,Walt Harris,1,1.44,6,2
June 17 2017,UFC Fight Night: Holm vs. Correia,Rolando Dy,Alex Caceres,Alex Caceres,2,5.0,22,2
June 17 2017,UFC Fight Night: Holm vs. Correia,Ulka Sasaki,Justin Scoggins,Ulka Sasaki,2,3.19,32,7
June 17 2017,UFC Fight Night: Holm vs. Correia,Frank Camacho,Jingliang Li,Jingliang Li,3,5.0,22,8
June 17 2017,UFC Fight Night: Holm vs. Correia,Russell Doane,Kwan Ho Kwak,Russell Doane,1,4.09,31,2
June 17 2017,UFC Fight Night: Holm vs. Correia,Carls John De Tomas,Naoki Inoue,Naoki Inoue,3,5.0,22,8
June 17 2017,UFC Fight Night: Holm vs. Correia,Lucie Pudilova,Ji Yeon Kim,Lucie Pudilova,3,5.0,22,8
June 25 2017,UFC Fight Night: Chiesa vs. Lee,Michael Chiesa,Kevin Lee,Kevin Lee,1,4.37,32,7
June 25 2017,UFC Fight Night: Chiesa vs. Lee,Tim Boetsch,Johny Hendricks,Tim Boetsch,2,0.46,31,2
June 25 2017,UFC Fight Night: Chiesa vs. Lee,Justine Kish,Felice Herrig,Felice Herrig,3,5.0,22,8
June 25 2017,UFC Fight Night: Chiesa vs. Lee,Dominick Reyes,Joachim Christensen,Dominick Reyes,1,0.29,31,2
June 25 2017,UFC Fight Night: Chiesa vs. Lee,Alex Garcia,Tim Means,Tim Means,3,5.0,22,8
June 25 2017,UFC Fight Night: Chiesa vs. Lee,Dennis Siver,BJ Penn,Dennis Siver,3,5.0,22,3
June 25 2017,UFC Fight Night: Chiesa vs. Lee,Erik Koch,Clay Guida,Clay Guida,3,5.0,22,8
June 25 2017,UFC Fight Night: Chiesa vs. Lee,Marvin Vettori,Vitor Miranda,Marvin Vettori,3,5.0,22,8
June 25 2017,UFC Fight Night: Chiesa vs. Lee,Maryna Moroz,Carla Esparza,Carla Esparza,3,5.0,22,8
June 25 2017,UFC Fight Night: Chiesa vs. Lee,Darrell Horcher,Devin Powell,Darrell Horcher,3,5.0,22,6
June 25 2017,UFC Fight Night: Chiesa vs. Lee,Michel Quinones,Jared Gordon,Jared Gordon,2,4.24,31,2
June 25 2017,UFC Fight Night: Chiesa vs. Lee,Anthony Rocco Martin,Johnny Case,Anthony Rocco Martin,3,5.0,22,8
June 25 2017,UFC Fight Night: Chiesa vs. Lee,Josh Stansbury,Jeremy Kimball,Jeremy Kimball,1,1.21,31,2
July 07 2017,The Ultimate Fighter 25 Finale,Justin Gaethje,Michael Johnson,Justin Gaethje,2,4.48,21,2
July 07 2017,The Ultimate Fighter 25 Finale,Dhiego Lima,Jesse Taylor,Jesse Taylor,2,0.43,32,7
July 07 2017,The Ultimate Fighter 25 Finale,Drakkar Klose,Marc Diakiese,Drakkar Klose,3,5.0,22,6
July 07 2017,The Ultimate Fighter 25 Finale,Nick Roehrick,Jared Cannonier,Jared Cannonier,3,2.08,6,2
